ID	chviCounts.csv	cabrCounts.csv	stluCounts.csv	arjaCounts.csv	lothCounts.csv	angeCounts.csv	glsoCounts.csv	noleCounts.csv	moblCounts.csv	mawaCounts.csv	ptpaCounts.csv	deroCounts.csv
sp|Q6ZUT1|NKAP1_HUMAN	9.0	65.811	19.549	67.646	6.117	33.271	10.821	463.486	238.84	166.0	210.472	190.785
sp|Q9UL01|DSE_HUMAN	181.713	102.0	342.968	1.0	0.0	2.248	95.0	76.0	13.517	1.0	4.998	94.0
sp|Q17QT7|CYRIA_BOVIN	178.623	0.0	2.035	0.0	179.0	6.0	132.66	48.067	14.0	5.0	2.725	18.0
sp|Q9H0Q0|CYRIA_HUMAN	178.623	0.0	2.035	0.0	179.0	6.0	132.66	48.067	14.0	5.0	2.725	18.0
sp|Q5R6L2|CYRIA_PONAB	178.623	0.0	2.035	0.0	179.0	6.0	132.66	48.067	14.0	5.0	2.725	18.0
sp|Q5JTV8|TOIP1_HUMAN	102.186	24.211	137.611	0.0	180.768	220.086	48.644	127.15	418.969	0	25.475	202.552
sp|P37089|SCNNA_RAT	1695.83	0	564.28	606.793	1819.739	74.26	788.0	3018.706	2392.644	111.411	0	387.886
sp|Q29393|PGS2_CANLF	3643.134	1468.082	1327.43	2162.98	17.038	1295.104	0	616.918	1.562	0	0	2926.697
sp|Q5R8Q4|PATL1_PONAB	68.31	105.207	204.126	512.79	0.0	0.0	0.0	8.886	669.0	2.0	390.686	0.0
sp|Q7TMD7|DSG4_MOUSE	20.09	19.989	12.674	0.0	0.0	0	2.0	5.0	30.032	1.0	55.053	0.0
sp|Q9JI55|PLEC_CRIGR	323.207	0.0	956.795	2.0	18.282	1059.406	5.0	3.0	1.272	27.342	4.47	68.416
sp|Q9HCL2|GPAT1_HUMAN	81.574	0	180.138	2825.728	468.41	0.0	620.074	1009.876	215.998	301.371	1.657	750.105
sp|Q61586|GPAT1_MOUSE	437.385	0	0	0	0	0	0	0	0	0	0	0
sp|Q9NV79|PCMD2_HUMAN	143.551	0.0	810.022	26.1	111.0	0	4.029	30.152	4.556	535.527	89.773	0
sp|Q5R7K4|PCMD2_PONAB	143.551	0.0	810.022	26.1	111.0	0	4.029	30.152	4.556	535.527	89.773	0
sp|Q9JKU3|IF172_RAT	4.0	1.0	9.0	1.0	0.0	2.0	8.0	3.0	138.814	0.0	59.362	0.0
sp|Q6VH22|IF172_MOUSE	10.543	0.0	9.0	1.0	0.0	2.0	8.0	3.0	138.814	0.0	15.629	0.0
sp|Q9H0X9|OSBL5_HUMAN	5.991	10.022	172.321	0.0	1.0	5.0	3.0	4.002	3.447	16.0	23.142	0.0
sp|Q96CN4|EVI5L_HUMAN	51.126	71.0	59.56	0.0	104.155	60.939	2.0	304.772	258.449	53.275	27.46	299.129
sp|O75717|WDHD1_HUMAN	64.0	77.482	10.322	5.0	29.0	0.0	0.0	1.585	7.141	2.113	10.0	0.0
sp|Q9BTA9|WAC_HUMAN	167.692	49.838	381.419	654.355	0.0	6.785	424.0	49.572	715.119	74.428	587.677	839.329
sp|O60725|ICMT_HUMAN	346.0	69.936	286.388	122.328	595.0	165.0	20.633	6.202	373.254	2.0	30.802	1.059
sp|Q5VZP5|DUS27_HUMAN	1525.063	391.0	249.558	7.298	375.28	679.0	492.0	81.0	444.513	92.734	0	353.14
sp|Q92797|SYMPK_HUMAN	81.0	2.0	40.959	245.0	25.0	134.0	2.293	593.0	7.288	157.0	392.118	0.0
sp|Q9P0J7|KCMF1_HUMAN	207.94	0.0	0	0	0	0.0	0	1.0	3.0	0	0	0.0
sp|Q9Z148|EHMT2_MOUSE	436.415	26.07	3.996	62.418	21.0	0.0	3.0	34.596	3.281	0	0.0	0.0
sp|Q96KP1|EXOC2_HUMAN	233.488	157.0	78.441	88.618	117.691	193.0	33.255	442.841	768.0	0.0	527.0	0.0
sp|Q9N0A8|ARHG3_MACFA	172.203	102.903	7.841	210.0	261.0	26.0	180.0	860.0	580.044	176.0	188.486	68.009
sp|Q6NSJ0|MYORG_HUMAN	304.706	50.345	800.0	251.975	48.926	364.0	1101.399	414.999	20.085	10.277	8.07	24.0
sp|Q96QT6|PHF12_HUMAN	9.215	182.0	3.558	245.0	1.0	131.0	148.0	39.119	16.577	8.0	395.0	34.364
sp|P52594|AGFG1_HUMAN	468.804	55.068	2.866	50.546	145.035	0.0	72.468	0	26.012	8.233	39.543	0.0
sp|Q08DI5|RAP2C_BOVIN	19.722	20.0	0.0	334.0	174.35	412.0	276.0	1.54	4.83	4.0	25.119	90.521
sp|Q9Y3L5|RAP2C_HUMAN	19.722	20.0	0.0	334.0	174.35	412.0	276.0	1.54	4.83	4.0	25.119	90.521
sp|Q8BU31|RAP2C_MOUSE	19.722	20.0	0.0	334.0	174.35	412.0	276.0	1.54	4.83	4.0	25.119	90.521
sp|Q9Y4D7|PLXD1_HUMAN	2.0	0.0	7.0	1.0	27.856	0.0	7.0	3.748	1.806	3.0	67.238	1.0
sp|Q92581|SL9A6_HUMAN	13.409	129.47	144.485	17.0	95.533	116.0	4.0	5.071	669.0	12.127	306.513	0.0
sp|Q15031|SYLM_HUMAN	5.0	115.853	357.0	7.0	8.0	44.637	29.366	1.77	78.887	185.481	5.248	10.0
sp|Q5RDP4|SYLM_PONAB	2.387	115.853	357.0	13.914	8.0	178.0	198.0	1.77	78.887	185.481	5.248	0.0
sp|Q9Z1K6|ARI2_MOUSE	837.537	1488.586	48.924	189.314	358.821	116.277	0.0	0.0	0.0	62.0	227.995	2.959
sp|O46631|SHPS1_BOVIN	460.328	195.115	26.608	341.0	383.0	268.823	80.48	85.183	0.0	49.0	500.354	0.0
sp|Q08211|DHX9_HUMAN	492.874	25.663	6.132	0.0	17.344	43.453	362.0	0	752.564	1.0	232.827	135.059
sp|Q5R874|DHX9_PONAB	492.874	25.663	6.132	0.0	17.344	43.453	362.0	77.897	752.564	1.0	232.827	135.059
sp|O15294|OGT1_HUMAN	0.0	43.523	4.632	25.542	5.14	340.0	347.278	451.03	8.189	367.963	21.746	1.038
sp|Q8CGY8|OGT1_MOUSE	155.0	0	27.513	25.542	10.483	0	0	81.888	0	2.0	21.746	1.038
sp|Q27HV0|OGT1_PIG	155.0	43.523	4.632	25.542	10.483	0	0	81.888	0	2.0	21.746	1.038
sp|P81436|OGT1_RABIT	0.0	43.523	4.632	25.542	5.14	340.0	347.278	451.03	8.189	367.963	21.746	1.038
sp|Q9BXW9|FACD2_HUMAN	0.0	228.0	805.656	2.0	131.78	166.777	0.0	6.135	1109.0	4.55	5.962	2.101
sp|Q69ZS0|PZRN3_MOUSE	325.0	52.0	6.105	3.0	165.0	82.0	179.0	3.194	41.327	12.0	23.984	12.648
sp|Q9Y597|KCTD3_HUMAN	6.8	0.0	1705.352	850.352	1023.396	405.294	24.27	2.292	748.467	12.754	419.564	140.399
sp|Q6P996|PDXD1_HUMAN	367.458	281.0	2.387	329.0	66.88	0.0	587.0	2.626	31.87	441.303	0	0.0
sp|Q28085|CFAH_BOVIN	0.0	643.31	222.473	6.0	282.258	76.168	183.85	7.0	86.519	142.028	165.235	3.178
sp|Q9UPQ4|TRI35_HUMAN	195.07	281.517	50.237	33.499	247.292	17.0	10.0	5.75	1.779	344.0	16.243	22.602
sp|Q02038|NEUL_PIG	15.657	5.0	17.987	2.827	1.524	80.0	0	0	704.389	10.0	20.631	1.89
sp|A6QQV9|AF1L1_BOVIN	194.0	14.771	250.0	84.0	31.371	118.39	55.127	63.596	246.0	0.0	174.0	0.0
sp|Q6ULP2|AFTIN_HUMAN	50.532	8.458	1348.0	531.138	101.692	113.78	354.0	1095.659	306.554	522.639	67.261	443.048
sp|Q13443|ADAM9_HUMAN	614.488	265.0	253.545	36.035	354.0	369.59	497.002	404.072	98.943	59.815	156.909	231.923
sp|Q9H8H2|DDX31_HUMAN	5.651	131.0	5.997	66.772	939.774	212.194	0.0	2913.669	452.158	0.0	1445.909	1296.956
sp|Q99607|ELF4_HUMAN	127.0	0.0	120.244	3.0	0.0	3.0	2.0	53.398	87.685	0.0	3.0	5.169
sp|A7MB64|IPRI_BOVIN	225.578	349.0	256.064	0.0	548.19	12.703	136.0	614.281	468.114	174.0	45.0	0.0
sp|Q8N1G2|CMTR1_HUMAN	267.147	0	0	0	2.0	0.0	8.0	0	0	0	0	0
sp|Q5R981|CMTR1_PONAB	267.147	0	0	0	2.0	0.0	8.0	0	0	0	0	0
sp|Q8NCT1|ARRD4_HUMAN	202.614	0.0	288.51	352.904	0.0	83.907	16.0	1421.175	292.602	101.069	103.502	177.429
sp|Q3SZP2|MARE2_BOVIN	177.0	240.018	80.275	22.178	0.0	59.578	179.0	2.0	227.074	163.0	503.763	174.959
sp|P28370|SMCA1_HUMAN	93.542	2.0	0.0	0.0	5.874	0.0	3.0	10.0	22.846	11.0	10.0	0.0
sp|Q86YF9|DZIP1_HUMAN	23.0	10.797	130.765	63.028	0.0	14.0	48.328	194.763	445.303	63.0	15.843	262.076
sp|Q9H334|FOXP1_HUMAN	156.0	4.0	153.361	25.414	80.0	0.0	2.653	4.61	72.557	120.0	86.369	193.412
sp|Q86TI2|DPP9_HUMAN	278.0	67.0	95.486	158.0	351.477	103.0	78.014	73.63	0.0	265.451	65.572	4.692
sp|P78362|SRPK2_HUMAN	239.498	153.041	1.476	6.337	55.584	65.351	161.0	41.772	5.28	0.0	10.302	175.0
sp|P82808|GFPT1_RAT	0.0	98.551	75.463	35.267	20.587	0.0	0.0	1.0	0.0	633.265	371.096	0.0
sp|Q06210|GFPT1_HUMAN	0.0	98.551	1.0	62.988	20.587	23.092	0.0	0	3.278	633.265	371.096	0.0
sp|Q9Y462|ZN711_HUMAN	0.0	0.0	2.212	0.0	203.0	2.0	1.0	48.109	195.998	3.0	9.078	0.0
sp|Q969I6|S38A4_HUMAN	104.288	55.89	0	214.0	2.0	142.0	92.0	0	212.353	0.0	147.415	97.967
sp|P23708|NFYA_MOUSE	246.0	4.0	7.508	1.272	4.0	5.894	43.552	10.383	446.0	72.0	7.432	2.0
sp|Q9UKN5|PRDM4_HUMAN	28.31	0.0	3.532	2.0	213.519	102.0	2.0	24.117	0.0	0.0	5.036	9.0
sp|O00462|MANBA_HUMAN	9.0	15.516	3.257	3.53	191.0	3.0	4.0	256.0	7.309	269.0	433.24	59.98
sp|Q9UM01|YLAT1_HUMAN	9.0	0.0	4.582	5.0	1.0	27.0	0.0	3.783	25.0	2.0	0	113.725
sp|A2AB59|RHG27_MOUSE	35.283	49.471	9.739	8.298	0.0	10.0	17.0	25.028	12.849	32.93	11.928	820.29
sp|O95819|M4K4_HUMAN	286.355	525.638	0.0	84.092	98.915	105.55	119.725	0.0	97.118	102.497	67.819	54.859
sp|Q9NRN7|ADPPT_HUMAN	130.0	0.0	0.0	178.18	1078.465	29.767	127.0	300.398	651.158	81.946	417.906	55.0
sp|Q5NVE1|ADPPT_PONAB	130.0	5.0	0.0	178.18	1078.465	29.767	127.0	300.398	651.158	81.946	417.906	55.0
sp|A7Z033|T11L2_BOVIN	504.521	1607.585	1461.837	1341.723	1.971	0	0	0	0	0	0	45.649
sp|Q9UBT2|SAE2_HUMAN	216.093	386.0	11.828	275.163	42.112	401.0	531.264	332.955	1416.058	301.0	184.381	268.949
sp|P07333|CSF1R_HUMAN	178.0	0.0	225.657	20.042	0.0	1.0	0.0	217.0	3.0	5.0	4.917	2.285
sp|Q28635|SGCB_RABIT	962.248	528.75	501.549	51.7	869.486	89.334	1799.984	142.51	153.814	0.0	0	504.0
sp|Q969H0|FBXW7_HUMAN	0.0	16.32	54.982	60.0	0.0	0.0	116.0	274.995	8.042	39.635	0	72.0
sp|Q9Y2T1|AXIN2_HUMAN	59.628	0.0	16.521	0.0	0.0	3.0	7.0	6.0	38.83	5.0	4.0	2.0
sp|Q5T8P6|RBM26_HUMAN	4.863	64.0	22.74	5.0	26.0	0.0	0.0	0.0	95.683	10.007	10.335	51.724
sp|Q96RU8|TRIB1_HUMAN	324.734	582.0	13.29	281.0	527.0	1100.326	205.0	7.406	1054.743	233.0	866.15	0
sp|Q9Y4A8|NF2L3_HUMAN	0.0	587.701	156.5	10.79	223.0	7.0	0.0	129.441	10.798	19.553	0.0	656.083
sp|Q5TAQ9|DCAF8_HUMAN	314.908	827.086	313.114	35.572	7.422	495.524	174.134	2.257	48.467	260.902	1504.821	661.639
sp|Q16526|CRY1_HUMAN	145.144	177.0	524.0	51.262	427.894	182.0	46.401	385.0	20.817	155.0	257.17	289.0
sp|Q9P0V3|SH3B4_HUMAN	0.0	0.0	0.0	5.528	15.722	10.0	4.0	0.0	1.0	432.0	1113.96	9.004
sp|Q9UN79|SOX13_HUMAN	357.497	11.847	207.0	48.897	325.658	83.784	45.838	800.0	4.729	360.694	362.373	109.0
sp|P41971|ELK3_MOUSE	412.0	3.414	0	0	0	58.888	75.0	0	0	5.0	0	0
sp|Q8NHG8|ZNRF2_HUMAN	368.0	51.0	334.473	267.619	1.186	0.0	175.162	418.08	155.98	137.108	12.058	120.0
sp|Q5XKE0|MYPC2_MOUSE	240.582	1316.136	33.008	0.0	3973.377	866.407	9158.447	3157.961	4497.195	0.0	18619.338	5493.145
sp|Q96EB6|SIR1_HUMAN	347.0	155.0	484.753	76.157	146.488	11.102	0.0	166.792	29.318	0.0	6.022	0.0
sp|Q14582|MAD4_HUMAN	784.992	344.646	1022.973	40.194	3.118	342.741	415.0	315.359	61.586	476.0	8.483	116.64
sp|Q03721|KCNC4_HUMAN	29.738	9.5	2.964	1.138	40.0	328.0	14.0	2.372	39.709	9.767	0	0.0
sp|Q6P1X5|TAF2_HUMAN	7.033	10.0	12.0	14.0	12.0	15.568	0.0	1.434	9.754	12.168	13.13	0.0
sp|P08305|COX1A_PARDE	331.264	592.932	0	0.0	0	0	0	0	0	0	0	0
sp|Q9Y2H2|SAC2_HUMAN	128.623	198.0	144.025	269.0	359.031	141.071	331.0	5.765	101.763	161.488	783.814	0.0
sp|Q96PB1|CASD1_HUMAN	38.369	310.505	269.901	197.0	0.0	10.0	127.496	3.184	147.334	88.601	126.746	0.0
sp|Q91WC7|NPAL2_MOUSE	400.126	12.318	54.66	1.77	2382.893	52.779	0.0	34.418	513.262	204.201	0	523.252
sp|O60229|KALRN_HUMAN	0.0	126.536	3.327	8.0	0.0	458.15	70.29	5.0	2.187	0.0	8.0	0.0
sp|Q9UNS1|TIM_HUMAN	6.0	1.0	0.0	0.0	0.0	10.164	7.0	4.0	261.0	1.0	4.0	2.64
sp|G9CGD6|CNIPF_HUMAN	0.0	75.0	1.0	0	1.0	0	0	0	9.231	0	0	1.0
sp|Q6P9H4|CNKR3_HUMAN	379.952	75.0	360.366	353.0	303.0	217.0	52.977	832.102	9.231	401.0	359.995	112.0
sp|Q32PJ7|TENS4_BOVIN	218.25	257.439	396.03	1031.0	113.88	647.792	0.0	26.321	3325.477	146.464	784.978	518.318
sp|Q9H6T3|RPAP3_HUMAN	352.562	0.0	398.943	0.0	187.479	208.0	140.0	738.238	646.326	0.0	441.016	262.897
sp|Q9BH04|KBRS1_MACFA	0.0	31.0	53.0	32.0	76.0	18.0	3.592	1.0	1.135	261.601	23.615	0.0
sp|Q5R5Q2|SRRM1_PONAB	179.561	26.166	198.356	0.0	19.547	0.0	358.0	546.865	641.469	0.0	239.153	0.0
sp|Q7Z465|BNIPL_HUMAN	248.073	74.984	517.264	64.845	881.327	101.218	424.0	73.931	131.482	153.0	174.0	0.0
sp|Q5VW32|BROX_HUMAN	224.006	0.0	846.575	677.975	985.785	460.989	0.0	124.991	1699.083	788.974	73.23	459.0
sp|Q9NQG7|HPS4_HUMAN	96.056	0.0	206.89	17.324	179.0	11.0	17.275	11.821	33.798	0.0	452.0	1.0
sp|Q9UL52|TM11E_HUMAN	292.132	173.781	104.389	0.0	78.39	3.0	2.0	21.957	694.0	119.0	3.0	1.0
sp|Q6NXG1|ESRP1_HUMAN	75.547	127.95	193.278	3.656	117.933	328.932	317.906	1065.533	0.0	142.491	352.474	0.0
sp|Q9ULV4|COR1C_HUMAN	848.649	34.342	7.795	757.104	0.0	437.661	284.0	52.605	1789.392	482.0	670.749	240.164
sp|Q8K3X4|I2BPL_MOUSE	147.093	276.37	295.887	601.318	441.087	162.998	198.0	528.469	1000.353	6.0	290.691	26.0
sp|Q9H6Z9|EGLN3_HUMAN	441.406	243.031	195.877	829.49	480.836	265.727	199.335	615.975	0	174.0	674.027	212.0
sp|O14901|KLF11_HUMAN	329.832	52.0	6.232	20.0	26.0	1.0	12.411	9.333	244.105	2.576	6.0	0.0
sp|Q96P70|IPO9_HUMAN	159.75	195.149	696.39	161.96	81.211	240.069	272.461	109.802	57.364	116.0	27.301	33.115
sp|Q91YE6|IPO9_MOUSE	0.0	0	12.61	273.657	51.306	240.069	272.461	88.322	63.455	67.678	0	0
sp|A6QNX5|K2C78_BOVIN	7654.809	11945.967	32829.214	6718.933	18152.188	10797.957	1926.76	4.996	0.0	18010.376	3.005	5.638
sp|Q5R5M8|ECHP_PONAB	168.578	147.724	40.505	282.0	21.635	17.0	167.0	0.0	147.473	60.345	5.145	13.478
sp|Q8TAD4|ZNT5_HUMAN	275.0	231.0	15.364	9.325	71.216	148.0	178.0	73.544	144.814	25.588	375.171	0.0
sp|A0A0G2JV04|GGA3_RAT	414.453	132.511	82.11	223.334	203.234	0.0	267.219	291.941	13.435	100.745	0	202.989
sp|Q6P1M3|L2GL2_HUMAN	0.0	55.068	153.829	0.0	462.822	0.0	382.0	11.707	56.853	5.413	588.417	3.093
sp|Q9NYW8|RBAK_HUMAN	12.763	35.745	19.256	0.0	0.0	10.918	54.729	502.369	152.068	0.0	0.0	2.0
sp|Q14CW9|AT7L3_HUMAN	407.032	193.578	254.406	18.329	136.234	336.311	189.348	183.467	508.418	105.408	424.879	30.235
sp|Q86Y79|PTH_HUMAN	0.0	61.645	6.506	112.611	30.375	11.559	1.208	4.408	104.0	37.493	136.606	9.277
sp|Q93086|P2RX5_HUMAN	17.142	9.171	58.421	69.0	356.596	377.065	47.857	20.305	4.0	323.0	591.295	185.562
sp|P00488|F13A_HUMAN	0.0	0.0	105.711	224.851	136.0	45.182	1.0	0	0.0	0.0	1.463	25.0
sp|Q9BXW6|OSBL1_HUMAN	3.195	193.511	19.637	814.703	5.215	26.0	579.979	0.0	2.404	45.127	6.412	0.0
sp|O94989|ARHGF_HUMAN	2.6	6.94	6.0	3.0	0.0	0.0	0.0	2.497	3.0	0.0	5.0	1.0
sp|P13584|CP4B1_HUMAN	731.049	3.0	12.434	58.333	2313.364	2.0	714.947	6.865	178.031	33.6	192.0	0
sp|Q5R8D9|HSP13_PONAB	10.319	0.0	130.639	2.581	30.271	55.866	14.027	6.436	390.526	59.839	279.128	163.0
sp|P48723|HSP13_HUMAN	10.319	7.568	25.543	2.581	30.271	70.0	11.0	6.436	206.027	59.839	279.128	163.0
sp|Q9NW08|RPC2_HUMAN	0.0	27.0	1.154	2.0	4.0	12.434	4.577	0.0	171.378	0.0	22.358	5.0
sp|P48506|GSH1_HUMAN	485.831	1423.389	215.16	688.566	525.245	2597.821	186.418	12.689	0.0	47.86	1280.83	37.829
sp|O60269|GRIN2_HUMAN	236.874	1.0	0.0	0	0.0	3.0	0	5.0	1.0	0.0	0	4.0
sp|Q8C2E4|PTCD1_MOUSE	0.0	2.0	82.334	0.0	0	165.227	318.0	1.623	71.456	0.0	8.0	743.485
sp|Q8NB50|ZFP62_HUMAN	22.0	129.0	156.0	33.791	59.988	24.0	0.0	37.0	0.0	0.0	48.0	3.0
sp|Q9QZF2|GPC1_MOUSE	51.869	1412.835	581.023	508.412	223.474	1774.322	1491.258	4998.159	0	0	0	1854.218
sp|P35053|GPC1_RAT	1048.684	1412.835	1840.673	508.412	0	0	0	0	0	1878.6	2137.31	0
sp|Q9H3T2|SEM6C_HUMAN	60.942	203.78	49.621	325.606	233.15	601.0	0.0	136.39	50.486	0.0	8.646	227.814
sp|O75564|JERKY_HUMAN	167.0	214.0	341.0	125.0	4.0	120.056	0.0	0.0	785.0	208.0	39.0	297.511
sp|Q15149|PLEC_HUMAN	1738.508	0.0	4.886	2595.547	17.945	1.0	1593.215	3.0	0.0	0	0	3178.393
sp|Q9UM82|SPAT2_HUMAN	1.0	0.0	38.279	164.0	105.0	7.0	6.833	0.0	203.582	105.0	195.44	83.991
sp|Q9H201|EPN3_HUMAN	353.174	354.119	1122.635	374.5	0.0	377.33	221.015	910.882	0.0	88.746	698.469	0.0
sp|Q9BZC7|ABCA2_HUMAN	17.731	0.0	9.197	0.0	830.688	25.0	4.0	2.126	167.991	447.697	1265.161	0.0
sp|Q96PQ6|ZN317_HUMAN	0.0	171.293	5.206	1.363	219.48	41.98	13.0	3.871	2.154	38.0	7.804	0.0
sp|A8MYP8|ODF3B_HUMAN	156.975	9.299	1.0	12.0	1.0	0	2.0	0	24.517	0.0	6.0	0
sp|Q96JM2|ZN462_HUMAN	3.0	0.0	3.0	0.0	1.0	4.0	20.0	3.516	10.931	5.0	4.583	8.0
sp|P48746|B3A2_RABIT	354.156	0	0	0	0	0.0	0	5.737	0	0.0	0	12.004
sp|Q9ULM0|PKHH1_HUMAN	4.0	33.0	8.307	0.0	2.0	0	0	2.798	2.0	344.459	0	0.0
sp|Q9JLL0|CRIM1_MOUSE	349.919	717.352	266.184	605.519	244.932	611.0	791.176	717.0	266.876	8.352	1022.226	576.371
sp|Q07050|TOP1_CRIGR	234.853	67.092	755.172	131.0	567.045	198.0	313.0	987.364	53.759	71.558	3.0	0.0
sp|Q5R4H4|EPS8_PONAB	72.177	29.0	3.0	145.171	0.0	0.0	39.0	1.89	15.0	3.0	22.368	0.0
sp|Q9Y2T4|2ABG_HUMAN	248.74	0.0	1.251	191.0	3.0	0.0	5.0	1.0	0	1.0	0	241.0
sp|Q99502|EYA1_HUMAN	118.783	9.0	4.067	0.0	11.281	0.0	21.652	3.0	95.904	4.0	9.0	3.0
sp|Q8BGX0|TRI23_MOUSE	147.128	52.238	6.067	54.0	21.0	18.0	187.0	0.0	20.172	39.167	108.582	29.924
sp|P48668|K2C6C_HUMAN	109.056	7.0	34919.794	15898.363	35967.179	29803.584	4.0	0.0	0.0	9938.912	17.303	247.365
sp|Q01433|AMPD2_HUMAN	329.0	2.0	186.209	48.547	18.477	236.0	0.0	0.0	1381.327	32.666	5.205	141.0
sp|Q8NHP6|MSPD2_HUMAN	94.0	55.162	4.833	16.816	10.0	7.0	1.0	17.329	20.892	62.0	25.727	0.0
sp|Q06138|CAB39_MOUSE	367.697	0	0	0	5029.415	0	0	11.446	551.277	0.0	0	0
sp|Q80TM6|R3HD2_MOUSE	20.68	0.0	114.462	848.979	161.731	0.0	66.451	67.127	225.268	0.0	108.741	359.035
sp|Q9UNK9|ANGE1_HUMAN	4.0	28.733	1.611	224.0	210.0	101.746	129.0	7.119	365.641	184.0	180.019	166.0
sp|Q9UBQ6|EXTL2_HUMAN	99.741	0	100.606	4.0	81.0	15.522	0	0	0	0.0	0	1.588
sp|Q922J3|CLIP1_MOUSE	420.58	1.325	1473.266	102.601	589.399	127.299	298.512	914.091	1306.948	965.945	39.312	0
sp|Q9NPC7|MYNN_HUMAN	101.73	241.0	304.567	261.0	7.557	207.0	0.0	294.933	27.532	153.332	165.574	2.954
sp|Q96K37|S35E1_HUMAN	513.0	404.0	788.487	276.0	283.333	498.0	489.0	774.959	6.589	235.207	41.112	328.0
sp|Q8WVV4|POF1B_HUMAN	2593.389	3.669	142.689	172.382	8976.951	6702.333	406.817	17.962	102.278	158.029	34.138	142.134
sp|Q96NU1|SAM11_HUMAN	2.981	34.761	39.56	22.0	1.834	0	9.0	5.951	21.429	0	294.213	50.432
sp|Q9WV74|ASB1_MOUSE	402.0	8.626	98.957	116.0	42.89	50.316	252.0	20.34	112.985	12.165	15.359	0.0
sp|Q9NX04|CA109_HUMAN	37.785	9.882	1.091	5.0	19.0	0.0	0.0	95.684	15.426	22.0	139.122	16.0
sp|Q06805|TIE1_BOVIN	138.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	13.97	0.0	10.477	72.318
sp|P04083|ANXA1_HUMAN	541.053	1.004	27897.579	0.0	4641.221	31740.027	4040.592	3.0	4.015	32489.168	8.013	31744.054
sp|Q5REL2|ANXA1_PONAB	541.053	27860.194	27897.579	0.0	4641.221	31740.027	4040.592	4.0	4.015	32489.168	0	31744.054
sp|O95900|TRUB2_HUMAN	0.0	37.0	6.181	555.243	97.823	184.705	156.228	4.093	19.301	5.137	59.763	310.417
sp|Q96HB5|CC120_HUMAN	0.0	148.0	89.853	0.0	452.297	536.793	682.398	516.71	110.154	252.465	216.489	62.874
sp|Q15831|STK11_HUMAN	0.0	175.14	128.647	909.65	231.546	12.573	591.715	100.635	465.043	717.903	123.91	197.25
sp|P97839|DLGP4_RAT	196.453	53.0	225.375	357.262	445.887	204.288	158.962	212.582	26.189	384.417	0	163.647
sp|Q5REW9|ANR27_PONAB	151.0	0.0	4.999	1.782	0.0	132.083	46.737	3.793	289.254	157.0	321.512	1.212
sp|Q96PE1|AGRA2_HUMAN	57.85	0.0	4.391	15.0	153.0	22.0	18.198	4.0	4.0	0.0	22.855	10.322
sp|A4FUG8|RABE2_BOVIN	981.252	21.238	13.456	318.286	393.417	4.03	0.0	17.696	24.322	148.0	302.693	22.351
sp|Q3ZCT8|KBTBC_HUMAN	12.0	59.237	5.501	65.0	0.0	0.0	11.0	7.446	0.0	8.0	2.542	3.0
sp|Q86XI2|CNDG2_HUMAN	2.438	0.0	73.0	2.0	15.117	5.0	6.0	4.996	261.144	0.0	9.696	1.0
sp|Q8TF62|AT8B4_HUMAN	2.0	3.0	5.0	0.0	1.0	0	1.0	5.0	1.0	0.0	0	0.0
sp|Q641Z2|PTN9_RAT	202.0	235.0	302.0	0.0	235.573	163.463	44.821	389.0	353.551	126.0	146.091	0.0
sp|Q8ND82|Z280C_HUMAN	63.099	0.0	1.692	3.056	2.0	0.0	6.0	116.728	8.306	5.0	8.31	0.0
sp|Q92854|SEM4D_HUMAN	70.0	104.988	42.372	23.745	209.0	0	131.964	0.0	41.001	183.91	34.647	23.948
sp|P68103|EF1A1_BOVIN	2.0	2.0	17.616	65.886	13.25	21.147	0.0	3.536	18.2	14.0	8.0	2.0
sp|Q66RN5|EF1A1_FELCA	2.0	2.0	17.616	65.886	13.25	21.147	0.0	3.536	18.2	14.0	8.0	2.0
sp|P68104|EF1A1_HUMAN	2.0	2.0	17.616	65.886	13.25	21.147	0.0	3.536	18.2	14.0	8.0	2.0
sp|Q5R1X2|EF1A1_PANTR	2.0	2.0	17.616	65.886	13.25	21.147	0.0	3.536	18.2	14.0	8.0	2.0
sp|Q5R4R8|EF1A1_PONAB	2.0	2.0	17.616	65.886	13.25	21.147	0.0	3.536	18.2	14.0	8.0	2.0
sp|P68105|EF1A1_RABIT	2.0	2.0	17.616	65.886	13.25	21.147	0.0	3.536	18.2	14.0	8.0	2.0
sp|Q969G6|RIFK_HUMAN	0.0	184.886	749.575	201.908	352.183	691.147	142.735	243.56	318.266	106.375	304.0	631.029
sp|Q8N8Y5|ZFP41_HUMAN	33.766	0.0	0.0	0.0	27.788	0	2.0	43.871	151.267	2.075	32.671	14.0
sp|P55060|XPO2_HUMAN	0.0	0.0	105.462	0.0	0.0	35.099	0.0	758.0	21.586	1.0	424.0	272.0
sp|Q14244|MAP7_HUMAN	282.646	0	620.577	235.15	0	619.609	26.718	0	0	0.0	61.392	240.962
sp|Q9Y446|PKP3_HUMAN	10075.831	0.0	48.92	1.0	4788.172	4993.621	0.0	242.813	5584.747	834.106	1348.446	799.186
sp|Q6ZMJ2|SCAR5_HUMAN	93.434	227.0	48.12	180.0	239.0	117.0	142.0	11.0	95.044	2.0	497.004	136.285
